0.795034,0.803326,0.8262,0.830364,0.845136,0.851382,0.866359,0.875855,0.889239,0.906544,0.914203,0.920284,0.932574,0.943695,0.947157,0.977061,1.00721,1.01192,1.02767,1.05823,1.07278,1.08541,1.08978,1.13343,1.18395,1.19512,1.23332,1.63098
0.781422,0.784127,0.809467,0.825101,0.830756,0.843834,0.86382,0.865163,0.875655,0.88601,0.899755,0.912754,0.9292,0.936461,0.949738,0.964459,0.996167,1.00544,1.01083,1.0607,1.06856,1.1023,1.11608,1.15815,1.18693,1.2119,1.24884,1.7419
0.769271,0.777707,0.799162,0.812191,0.830758,0.837927,0.846628,0.8525,0.87499,0.878714,0.904731,0.913024,0.930105,0.931686,0.959126,0.963222,0.982963,0.995594,1.03747,1.06516,1.06953,1.10563,1.14676,1.15177,1.18331,1.23001,1.2555,1.81772
0.758841,0.769799,0.787859,0.801122,0.822704,0.83667,0.83924,0.846021,0.863936,0.886664,0.897031,0.908006,0.920054,0.930018,0.94523,0.969868,0.980193,0.990534,1.02731,1.07031,1.077,1.12807,1.13363,1.17058,1.18395,1.22942,1.32235,1.93171
0.755032,0.761753,0.783281,0.78963,0.816874,0.8271,0.835727,0.848639,0.86166,0.878174,0.890048,0.899012,0.912256,0.927639,0.935132,0.964438,0.97576,1.0173,1.02694,1.06732,1.08396,1.11965,1.14726,1.17863,1.20558,1.23412,1.33908,1.98904
0.740853,0.758701,0.778407,0.792106,0.815721,0.822419,0.824356,0.836286,0.866721,0.870232,0.886669,0.90343,0.916242,0.923569,0.941534,0.949683,0.980559,1.01485,1.02275,1.05636,1.08658,1.11401,1.13389,1.16488,1.21094,1.22432,1.35214,2.03235
0.73014,0.739287,0.773864,0.775328,0.812973,0.815997,0.832122,0.849371,0.868106,0.873333,0.873598,0.886929,0.897482,0.919763,0.942135,0.964574,0.97565,1.00299,1.04008,1.04551,1.08971,1.11953,1.14294,1.17722,1.21129,1.22847,1.38136,2.13667
0.719853,0.74028,0.76581,0.787616,0.802837,0.81198,0.827033,0.849745,0.858671,0.860859,0.878469,0.88897,0.912349,0.930722,0.939446,0.966131,0.975456,1.01029,1.0506,1.08893,1.10738,1.12822,1.17245,1.17667,1.21636,1.22021,1.38834,2.24004
0.717128,0.740366,0.757994,0.784196,0.787721,0.803527,0.814901,0.836987,0.850948,0.859801,0.8764,0.899288,0.913046,0.931001,0.942638,0.95111,0.993449,1.01327,1.0385,1.09506,1.10494,1.1357,1.17164,1.19513,1.21111,1.23243,1.40308,2.33103
0.713919,0.730766,0.742918,0.774236,0.788,0.793398,0.80413,0.823831,0.845832,0.84852,0.86833,0.887301,0.906372,0.925373,0.933078,0.950156,0.982119,1.00457,1.02319,1.0988,1.10214,1.13057,1.17363,1.19377,1.21335,1.25439,1.39377,2.33031
0.698486,0.720074,0.733288,0.77195,0.776777,0.787402,0.798723,0.815795,0.83183,0.852648,0.869292,0.886659,0.898183,0.909226,0.941641,0.952831,0.991153,0.994028,1.03598,1.10371,1.11003,1.1298,1.17744,1.19587,1.21158,1.26623,1.39668,2.43686
0.693116,0.71768,0.722172,0.763638,0.771685,0.775033,0.800587,0.803519,0.831465,0.843773,0.868881,0.877941,0.884934,0.921262,0.941765,0.973456,0.979951,1.03813,1.06964,1.09306,1.10764,1.1242,1.17675,1.18306,1.20509,1.28256,1.40447,2.42549
0.685369,0.704392,0.716776,0.749892,0.763669,0.779637,0.785339,0.797624,0.816714,0.839444,0.853485,0.865806,0.878417,0.92864,0.941907,0.979459,0.991628,1.03634,1.07426,1.0932,1.11855,1.14629,1.16872,1.18586,1.22979,1.29173,1.41592,2.44887
0.691788,0.698265,0.720449,0.740547,0.757799,0.765312,0.777471,0.790852,0.818461,0.827486,0.855325,0.874634,0.884106,0.928372,0.9436,0.96582,1.01029,1.02611,1.06904,1.10463,1.12923,1.15885,1.18005,1.22693,1.24128,1.30143,1.42498,2.46137
0.685218,0.698752,0.715439,0.734602,0.755189,0.76621,0.769085,0.785309,0.810844,0.824538,0.848117,0.864994,0.890457,0.91738,0.937794,0.955404,1.00482,1.04132,1.0722,1.09943,1.10731,1.15989,1.19548,1.22812,1.27745,1.30102,1.43711,2.46704
0.679533,0.690587,0.708653,0.721993,0.746687,0.751998,0.764489,0.782181,0.814254,0.822754,0.849932,0.86869,0.879275,0.909641,0.934647,0.940201,1.01087,1.03275,1.07969,1.10458,1.12427,1.15482,1.18045,1.22223,1.29183,1.33051,1.46825,2.48125
0.665845,0.678753,0.698253,0.725329,0.737064,0.753242,0.76437,0.769868,0.804559,0.821862,0.833558,0.861286,0.870764,0.920038,0.923035,0.960299,1.0135,1.0227,1.07964,1.09751,1.1252,1.14539,1.17339,1.22413,1.27697,1.33848,1.49405,2.46662
0.65759,0.671716,0.69089,0.721175,0.727434,0.744611,0.749666,0.76521,0.793893,0.814281,0.825541,0.844511,0.866632,0.9072,0.913435,0.977089,1.00117,1.00869,1.07194,1.07883,1.11996,1.14728,1.18292,1.21432,1.26752,1.3483,1.48994,2.46395
0.653699,0.661455,0.682444,0.709676,0.720308,0.735324,0.741401,0.755126,0.79492,0.818396,0.824523,0.844723,0.875237,0.906596,0.917479,0.981635,0.995756,1.03676,1.06369,1.10064,1.11977,1.14566,1.17883,1.19831,1.25636,1.357,1.46718,2.43516
0.643105,0.649935,0.678697,0.698065,0.716685,0.723146,0.750139,0.76093,0.797445,0.804389,0.815655,0.837546,0.876569,0.912342,0.92067,0.982996,1.00224,1.02844,1.05436,1.08385,1.12305,1.14439,1.16434,1.19985,1.28655,1.41256,1.48697,2.42169
0.641885,0.644214,0.679067,0.690054,0.710075,0.71621,0.749603,0.766049,0.787431,0.805343,0.817148,0.850616,0.881367,0.911902,0.926933,0.962513,0.994686,1.01403,1.03957,1.07821,1.12518,1.13593,1.17337,1.22812,1.3066,1.44524,1.50274,2.56644
0.632547,0.651128,0.67305,0.680207,0.699662,0.716148,0.746977,0.757097,0.781482,0.803105,0.808434,0.836191,0.877512,0.897862,0.912907,0.942515,0.986471,1.01475,1.05384,1.07081,1.1157,1.14617,1.18951,1.2648,1.32693,1.44985,1.55095,2.58296
0.63814,0.642227,0.668377,0.67768,0.691433,0.704828,0.734098,0.757589,0.772819,0.801159,0.806618,0.844308,0.86441,0.88965,0.92905,0.936104,0.9691,1.00823,1.048,1.07189,1.11363,1.1523,1.18068,1.26142,1.32937,1.46314,1.57402,2.62553
0.630762,0.644556,0.662846,0.672221,0.692899,0.703833,0.72997,0.759285,0.768369,0.794648,0.814535,0.843399,0.846449,0.881841,0.917095,0.941087,0.964444,1.00794,1.04605,1.07574,1.10173,1.14298,1.20064,1.26641,1.34148,1.45958,1.58494,2.61004
0.622693,0.633434,0.66022,0.674024,0.687762,0.692587,0.728575,0.749143,0.76422,0.79737,0.814294,0.830816,0.855816,0.890796,0.914239,0.929328,0.960853,1.00436,1.05944,1.07327,1.08243,1.13533,1.18834,1.26604,1.33608,1.46174,1.62102,2.65562
0.614805,0.622704,0.65809,0.665492,0.68463,0.696358,0.719096,0.743061,0.757482,0.799555,0.801758,0.834591,0.855093,0.886036,0.901907,0.940857,0.948491,0.987874,1.05264,1.06385,1.07698,1.11772,1.18006,1.25061,1.33649,1.48474,1.74234,2.69118
0.606054,0.611717,0.659231,0.661731,0.681605,0.68572,0.711096,0.736516,0.743999,0.791022,0.803287,0.827676,0.851858,0.882821,0.910131,0.935184,0.93921,0.998423,1.03793,1.07189,1.08628,1.10368,1.1828,1.24918,1.32015,1.48963,1.80255,2.70618
0.598901,0.61118,0.64484,0.651285,0.678891,0.683931,0.711138,0.719202,0.750175,0.777027,0.80145,0.819406,0.848702,0.879589,0.920247,0.924213,0.940492,0.983189,1.0442,1.06684,1.0843,1.09662,1.18239,1.23822,1.30377,1.48096,1.86278,2.68866
0.59381,0.602944,0.644254,0.649009,0.669866,0.678295,0.703449,0.719602,0.74635,0.777783,0.800934,0.818753,0.844307,0.859408,0.911849,0.921031,0.921647,0.975171,1.03768,1.05531,1.08276,1.1485,1.20273,1.23535,1.30764,1.48129,1.87524,2.73394
0.583632,0.603723,0.63278,0.651537,0.671389,0.681647,0.698938,0.716204,0.745005,0.767281,0.790183,0.803935,0.833533,0.860857,0.893939,0.914522,0.954665,0.987379,1.04175,1.06205,1.07471,1.16369,1.2096,1.21411,1.31303,1.48844,1.92058,2.72697
0.582072,0.59053,0.639155,0.650146,0.656405,0.671025,0.691874,0.708292,0.747725,0.755184,0.790062,0.794787,0.819537,0.847557,0.888267,0.915751,0.969785,0.985066,1.03277,1.05322,1.1026,1.14682,1.18176,1.25398,1.32235,1.4902,1.94896,2.76956
0.576503,0.583772,0.627174,0.64057,0.655323,0.674148,0.704357,0.704687,0.734694,0.746541,0.781694,0.790316,0.814162,0.833224,0.895182,0.912644,0.951815,0.993,1.02663,1.05388,1.10676,1.13386,1.18049,1.25073,1.34178,1.49087,1.98712,2.74036
0.560498,0.591981,0.618127,0.635591,0.653846,0.679379,0.694988,0.711228,0.722818,0.734826,0.76898,0.789607,0.816867,0.835649,0.87213,0.897617,0.940395,0.979693,1.02514,1.06935,1.1326,1.1562,1.17646,1.25654,1.33279,1.48059,1.98444,2.72083
0.54731,0.599281,0.612468,0.640251,0.644969,0.670297,0.689241,0.704558,0.718233,0.734172,0.763468,0.789638,0.813769,0.831839,0.862729,0.880345,0.949397,0.982638,1.01291,1.09109,1.11965,1.1579,1.18457,1.25117,1.34178,1.47555,1.99594,2.68621
0.542723,0.591011,0.604329,0.63437,0.636986,0.660062,0.683533,0.692779,0.707962,0.725749,0.747179,0.779592,0.806619,0.831984,0.861016,0.898492,0.946915,0.976541,0.998715,1.08542,1.12174,1.13588,1.16836,1.24398,1.34689,1.4829,2.01523,2.64704
0.532651,0.593046,0.601635,0.621015,0.624009,0.658496,0.670109,0.682537,0.704472,0.730104,0.756215,0.77995,0.795065,0.827629,0.846165,0.895941,0.952909,0.97668,1.00902,1.06727,1.11721,1.15618,1.1778,1.24216,1.34459,1.49623,1.99533,2.63697
0.529703,0.591635,0.606491,0.613313,0.628644,0.651639,0.663352,0.670065,0.705653,0.729168,0.744155,0.76919,0.791687,0.824708,0.850764,0.882941,0.934558,0.954663,1.00936,1.04636,1.1216,1.14483,1.16166,1.23985,1.34982,1.52849,1.9629,2.59988
0.51978,0.586274,0.600992,0.607179,0.622682,0.648821,0.666354,0.676225,0.694417,0.723658,0.750438,0.769137,0.800805,0.823173,0.843595,0.879239,0.924234,0.953941,1.00151,1.02604,1.1063,1.1356,1.19469,1.22989,1.36625,1.54477,1.93677,2.59685
0.515978,0.588379,0.591149,0.59676,0.612762,0.638515,0.660047,0.665355,0.684329,0.718464,0.747519,0.764309,0.799117,0.823689,0.837472,0.878365,0.917238,0.957121,1.01326,1.02719,1.10971,1.11681,1.18648,1.23393,1.38758,1.52445,1.94022,2.60367
0.508012,0.580538,0.591219,0.598594,0.614629,0.631717,0.653028,0.657859,0.678545,0.713023,0.731783,0.761556,0.799468,0.809348,0.828269,0.866493,0.912305,0.948883,1.01059,1.03206,1.09779,1.12506,1.17023,1.22187,1.41405,1.50526,1.96816,2.59814
0.497797,0.569463,0.584672,0.589819,0.60741,0.627068,0.653636,0.660418,0.683902,0.712215,0.733449,0.770441,0.795234,0.808401,0.812759,0.856261,0.918431,0.943893,1.02022,1.04854,1.09308,1.12981,1.21325,1.22308,1.44718,1.49104,1.96453,2.62036
0.492848,0.570648,0.574715,0.582352,0.600784,0.622727,0.646478,0.663933,0.675824,0.695337,0.720048,0.761615,0.788914,0.794829,0.812325,0.86685,0.912452,0.939199,1.02197,1.03437,1.08297,1.1031,1.18901,1.21918,1.45996,1.4805,1.96476,2.63478
0.484584,0.55837,0.566581,0.585288,0.595414,0.628726,0.648268,0.659604,0.674084,0.699233,0.721403,0.762807,0.780174,0.791943,0.812968,0.893149,0.906314,0.934982,1.02079,1.08416,1.09078,1.10583,1.17603,1.2114,1.46267,1.49762,1.97594,2.67233
0.484121,0.551821,0.558899,0.580532,0.595522,0.624879,0.646614,0.651263,0.677349,0.702263,0.724027,0.751931,0.790317,0.7993,0.818761,0.889633,0.896232,0.926556,1.02464,1.06598,1.08043,1.10661,1.15844,1.20438,1.46777,1.487,1.96621,2.65639
0.49202,0.549233,0.566745,0.570517,0.587727,0.612877,0.634354,0.642256,0.677656,0.695481,0.731694,0.747224,0.775269,0.794113,0.821631,0.877498,0.892261,0.930035,1.03824,1.04948,1.09068,1.11162,1.14927,1.20076,1.45686,1.49365,1.9491,2.63477
0.490955,0.540799,0.56163,0.570665,0.582186,0.605743,0.62854,0.639467,0.676108,0.693589,0.739979,0.75413,0.776572,0.784065,0.819575,0.868928,0.903856,0.928369,1.03929,1.06303,1.09034,1.10858,1.14022,1.2317,1.43781,1.49978,1.91891,2.60235
0.485789,0.533553,0.554395,0.566945,0.575884,0.602087,0.625479,0.645045,0.678243,0.685565,0.726943,0.762473,0.772344,0.777662,0.822573,0.86185,0.891157,0.940987,1.02645,1.05144,1.09923,1.11601,1.13638,1.24446,1.42877,1.47164,1.91234,2.62693
0.481776,0.523936,0.548493,0.559612,0.573985,0.597473,0.625061,0.648849,0.669058,0.68691,0.726849,0.756755,0.781597,0.796624,0.831345,0.86166,0.89652,0.953512,1.02511,1.04773,1.09093,1.11669,1.1835,1.26894,1.43038,1.47758,1.90234,2.63374
0.48527,0.52009,0.54513,0.554471,0.567821,0.588044,0.621858,0.648237,0.676777,0.680998,0.722045,0.761322,0.785173,0.794062,0.824332,0.861739,0.893594,0.957526,1.01342,1.06109,1.08339,1.11345,1.18484,1.24519,1.43954,1.51393,1.88849,2.6595
0.486421,0.508876,0.53948,0.551053,0.556976,0.592597,0.625508,0.660463,0.671968,0.699802,0.721974,0.753509,0.776151,0.783873,0.834459,0.863409,0.886958,0.947772,1.00454,1.04893,1.07433,1.12925,1.17505,1.2368,1.45124,1.51685,1.88781,2.62905
0.481947,0.508002,0.543454,0.548493,0.565127,0.590226,0.624687,0.664166,0.674032,0.690159,0.711963,0.770201,0.777537,0.803484,0.848121,0.877868,0.892318,0.960388,0.989602,1.03034,1.07505,1.10884,1.19573,1.21678,1.43995,1.52697,1.87645,2.63309
0.476649,0.504654,0.544847,0.552876,0.565952,0.592627,0.623959,0.658103,0.671483,0.693292,0.713389,0.76335,0.77023,0.795386,0.842101,0.873549,0.885153,0.94994,0.980781,1.0282,1.07507,1.09957,1.18922,1.20841,1.43679,1.53922,1.92601,2.71202
0.477396,0.501741,0.538477,0.545749,0.560631,0.584028,0.630455,0.676925,0.681354,0.694419,0.713414,0.760618,0.775303,0.806596,0.835107,0.863545,0.877787,0.932668,0.992415,1.02398,1.0732,1.08547,1.18335,1.24168,1.44659,1.55464,1.97535,2.73052
0.475629,0.49727,0.530004,0.54661,0.558434,0.579351,0.626713,0.671384,0.678879,0.690141,0.722148,0.751904,0.76935,0.793051,0.822082,0.856146,0.887791,0.940646,0.984322,1.02358,1.06366,1.09087,1.17176,1.25625,1.42223,1.53109,1.94908,2.7287
0.486024,0.494023,0.523113,0.535756,0.54932,0.574898,0.620108,0.663522,0.676739,0.684285,0.714448,0.741469,0.775705,0.781844,0.824518,0.848944,0.894134,0.926225,0.973226,1.0388,1.07964,1.09672,1.1654,1.25312,1.42298,1.52425,1.916,2.77395
0.492207,0.499271,0.517528,0.53678,0.550397,0.569002,0.61735,0.662252,0.673925,0.694577,0.710695,0.732043,0.758775,0.7684,0.812258,0.84868,0.903589,0.925035,0.966481,1.0234,1.07685,1.09054,1.15996,1.2595,1.46494,1.53804,1.89876,2.7885
0.486933,0.490885,0.511485,0.543495,0.545418,0.565061,0.615412,0.655528,0.671599,0.684742,0.705545,0.731978,0.74731,0.771853,0.811098,0.834042,0.895382,0.920263,0.964714,1.01144,1.07405,1.09342,1.16604,1.27351,1.46398,1.53604,1.89442,2.79662
0.484548,0.486827,0.502888,0.529808,0.535691,0.559222,0.607274,0.642649,0.664254,0.69051,0.70645,0.727784,0.763981,0.787567,0.808606,0.827515,0.891396,0.918346,0.95558,1.00434,1.06099,1.09777,1.16794,1.27474,1.47978,1.55367,1.89655,2.79739
0.477696,0.482256,0.495456,0.528584,0.536869,0.5537,0.614457,0.630869,0.652558,0.677539,0.706072,0.718776,0.754327,0.784254,0.793274,0.821984,0.899214,0.90693,0.951691,0.998038,1.03877,1.0984,1.17829,1.28207,1.51731,1.58296,1.86397,2.84188
0.473603,0.482328,0.500948,0.521919,0.536013,0.562935,0.610002,0.620017,0.644679,0.666007,0.69581,0.714324,0.747618,0.772746,0.792413,0.823607,0.899987,0.912331,0.960651,0.992438,1.02701,1.1114,1.20723,1.26967,1.52165,1.58874,1.85627,2.86966
0.464131,0.476182,0.49222,0.521387,0.532725,0.56223,0.598723,0.611332,0.637808,0.658352,0.683485,0.715087,0.738754,0.758885,0.783419,0.817886,0.888301,0.915757,0.961545,0.999233,1.02113,1.15353,1.22808,1.26006,1.50195,1.61718,1.85196,2.84726
0.462237,0.473043,0.4837,0.512755,0.531041,0.569326,0.599423,0.624118,0.631153,0.651899,0.687479,0.713889,0.738261,0.75839,0.793845,0.835446,0.872769,0.908417,0.956426,0.998243,1.00395,1.13616,1.23564,1.24311,1.4702,1.59518,1.86334,2.81411
0.461911,0.46779,0.481801,0.510136,0.532002,0.557265,0.588761,0.613614,0.633247,0.652281,0.683936,0.711123,0.730414,0.756436,0.787989,0.843847,0.866523,0.950145,0.972341,0.995925,1.03665,1.1367,1.20426,1.2249,1.44981,1.62264,1.87857,2.81095
0.459802,0.46425,0.474968,0.507168,0.52339,0.549971,0.583593,0.616035,0.62552,0.646902,0.67535,0.706202,0.739257,0.761473,0.791062,0.837525,0.868702,0.940637,0.985772,0.994743,1.04598,1.11886,1.21158,1.26548,1.43536,1.62688,1.9338,2.85694
0.451939,0.459664,0.472038,0.499147,0.52058,0.542752,0.57705,0.616011,0.634014,0.643698,0.67747,0.712277,0.734147,0.758283,0.806612,0.838573,0.866677,0.938985,0.984254,1.02333,1.03219,1.12829,1.20467,1.25206,1.45382,1.64937,1.92758,2.84395
0.443224,0.452244,0.468512,0.501816,0.518895,0.545943,0.57328,0.608804,0.63808,0.645165,0.680809,0.700232,0.730756,0.751221,0.80539,0.829217,0.863395,0.943461,0.967385,1.00737,1.02717,1.13183,1.18774,1.25889,1.43986,1.63027,1.93754,2.81175
0.444135,0.450173,0.468534,0.501409,0.520007,0.542914,0.564971,0.618841,0.634208,0.648763,0.67984,0.694435,0.720836,0.73961,0.79567,0.826437,0.861142,0.937546,0.953183,0.990677,1.00894,1.11835,1.18461,1.29353,1.4376,1.60251,1.90683,2.80077
0.438201,0.446248,0.463379,0.491996,0.51336,0.534712,0.562066,0.610061,0.628763,0.656381,0.672616,0.688079,0.715412,0.731392,0.798511,0.832151,0.847529,0.93304,0.945658,0.989111,1.02503,1.13477,1.17198,1.28337,1.42606,1.58265,1.90154,2.87538
0.433217,0.449029,0.454903,0.485233,0.51241,0.52372,0.561699,0.60053,0.615998,0.653971,0.681696,0.685837,0.706001,0.729514,0.806752,0.827422,0.839756,0.91984,0.926942,0.972449,1.01549,1.12972,1.19198,1.29852,1.40079,1.5757,1.87357,2.86617
0.428666,0.442663,0.451115,0.481393,0.512165,0.518315,0.551342,0.602854,0.613301,0.651788,0.669114,0.69071,0.707933,0.72722,0.790336,0.830031,0.848014,0.914145,0.938435,0.961728,1.04941,1.14235,1.18782,1.31917,1.39588,1.56457,1.90346,2.90161
0.429754,0.444217,0.455251,0.475065,0.502549,0.53216,0.55158,0.589379,0.620746,0.644441,0.662497,0.706375,0.713812,0.73443,0.776214,0.817264,0.841173,0.909748,0.930915,0.955312,1.04972,1.14205,1.17912,1.30624,1.40077,1.54838,1.86258,2.90321
0.425845,0.437684,0.454852,0.472989,0.497808,0.528141,0.551208,0.584195,0.619989,0.640101,0.657476,0.701446,0.704543,0.725737,0.77322,0.817352,0.827459,0.898183,0.928299,0.967361,1.05958,1.13439,1.21328,1.29343,1.39963,1.53891,1.87056,2.89035
0.421921,0.426541,0.449222,0.464001,0.495435,0.52565,0.543231,0.587722,0.613808,0.634666,0.653891,0.702706,0.712696,0.733031,0.775218,0.804182,0.827934,0.903345,0.926973,0.952622,1.041,1.12864,1.21483,1.29879,1.39155,1.55409,1.88056,2.90642
0.414465,0.424584,0.443521,0.468405,0.497329,0.52698,0.547349,0.586901,0.613025,0.62218,0.659059,0.691853,0.715721,0.730462,0.766222,0.81672,0.829936,0.889021,0.921047,0.950827,1.03065,1.13468,1.20383,1.28832,1.40224,1.53743,1.85942,2.89541
0.406474,0.426323,0.448389,0.461219,0.501796,0.52792,0.540275,0.586659,0.606411,0.613085,0.648408,0.699046,0.709528,0.726928,0.76115,0.809951,0.829613,0.903442,0.917344,0.946703,1.00779,1.12812,1.19626,1.30466,1.40825,1.51175,1.85986,2.85786
0.401142,0.418371,0.448317,0.458071,0.492712,0.533496,0.537291,0.583946,0.601463,0.615692,0.662277,0.69761,0.704878,0.733626,0.752161,0.806455,0.839857,0.888239,0.933536,0.956047,0.997742,1.13114,1.19791,1.34107,1.43391,1.51578,1.89133,2.8814
0.394166,0.413656,0.44018,0.461606,0.488777,0.524839,0.530014,0.579096,0.597169,0.612724,0.651853,0.693745,0.699987,0.72224,0.744987,0.816013,0.825864,0.890608,0.923375,0.960231,0.989521,1.12922,1.1916,1.35273,1.43924,1.49002,1.84865,2.88725
0.391945,0.408557,0.435944,0.457039,0.479735,0.520329,0.528499,0.568026,0.595072,0.609143,0.650636,0.679741,0.696705,0.724281,0.743629,0.815655,0.834887,0.871222,0.926692,0.96987,0.999989,1.1311,1.18041,1.34678,1.42363,1.50401,1.8729,2.92737
0.389136,0.400303,0.427328,0.454317,0.473803,0.515608,0.521075,0.556288,0.596315,0.604826,0.650708,0.669028,0.681325,0.726304,0.747767,0.813069,0.815209,0.867436,0.94088,0.97065,0.99007,1.13271,1.17878,1.32022,1.40621,1.48914,1.8644,2.93497
0.385095,0.397659,0.423794,0.444844,0.472447,0.509706,0.518709,0.554884,0.593532,0.608065,0.641507,0.658973,0.686839,0.723427,0.739336,0.798363,0.806197,0.869894,0.938065,0.960866,0.99364,1.12101,1.17712,1.32183,1.40387,1.47882,1.8668,2.94709
0.383193,0.394365,0.421111,0.442142,0.467184,0.506444,0.520128,0.548981,0.58241,0.599283,0.640387,0.648827,0.680071,0.713021,0.73854,0.799424,0.810447,0.86959,0.932061,0.954712,0.992874,1.11649,1.16746,1.305,1.41098,1.46414,1.8642,2.92693
0.377014,0.389366,0.415036,0.444118,0.461228,0.501078,0.521283,0.546855,0.574187,0.621834,0.630606,0.643096,0.673849,0.697818,0.72608,0.80316,0.82187,0.880235,0.926042,0.94252,0.987131,1.11591,1.1411,1.31742,1.44463,1.48033,1.83544,2.93002
0.371258,0.387581,0.417265,0.441678,0.454261,0.492323,0.526372,0.539736,0.576957,0.620777,0.624539,0.637752,0.66179,0.692741,0.718226,0.813331,0.8254,0.87036,0.918102,0.943025,0.987437,1.10388,1.12273,1.3018,1.44145,1.46376,1.85132,2.92201
0.364096,0.385158,0.416017,0.433361,0.447806,0.487302,0.519938,0.538041,0.573616,0.609355,0.617213,0.635274,0.660238,0.68111,0.728387,0.801994,0.831412,0.867604,0.903794,0.937841,0.996179,1.08794,1.139,1.28646,1.4347,1.44595,1.82983,2.97795
0.366622,0.386043,0.411806,0.430981,0.439721,0.47981,0.51336,0.540214,0.563234,0.608006,0.610096,0.636903,0.664161,0.682697,0.730981,0.792704,0.819954,0.863087,0.904527,0.940955,0.990125,1.07396,1.12355,1.27298,1.40424,1.44444,1.79545,3.01335
0.360901,0.390063,0.411381,0.433176,0.439086,0.474636,0.507539,0.540932,0.565464,0.604019,0.640756,0.646302,0.651193,0.688691,0.719925,0.783238,0.803672,0.848746,0.911228,0.938808,0.978421,1.0867,1.12335,1.28437,1.42854,1.45991,1.78254,3.01279
0.35194,0.384818,0.419301,0.428983,0.439644,0.474013,0.505279,0.5447,0.561603,0.610983,0.632963,0.635812,0.652333,0.682509,0.722583,0.768516,0.799209,0.854962,0.894362,0.928783,0.967917,1.07128,1.13543,1.29765,1.41696,1.45928,1.78291,3.02874
0.347897,0.383475,0.4084,0.419964,0.442099,0.471552,0.501952,0.534732,0.553471,0.613058,0.621352,0.628573,0.652557,0.676787,0.723544,0.753822,0.7886,0.86388,0.875439,0.938979,0.964263,1.05791,1.12705,1.28277,1.42192,1.45858,1.79284,3.04094
0.341906,0.38047,0.405341,0.414066,0.45492,0.47197,0.501447,0.531093,0.551819,0.602297,0.612394,0.630538,0.652609,0.671322,0.727154,0.778325,0.794625,0.851116,0.881079,0.942141,0.963813,1.07104,1.1285,1.28332,1.39375,1.4624,1.79248,3.04594
0.339955,0.375087,0.399302,0.410352,0.449183,0.464456,0.501099,0.539146,0.552839,0.594033,0.607497,0.62859,0.662854,0.685427,0.716641,0.775913,0.799539,0.838291,0.869385,0.941866,0.968565,1.08125,1.14256,1.27597,1.42496,1.49293,1.76278,3.02928
