1.00294,0.997968,0.997477,0.997668,0.999058,0.999004,0.997913,0.997535,0.997882,0.998436,0.997602,0.997832,0.997604,0.997443,0.998425,0.997455,0.997679,0.997504,0.999707,1.00162,1.00075,0.998604,0.999413,1.00269,0.998383,0.998082,0.99858,0.999472,1.00109,0.9984,1.00074,0.997308,0.998232,0.998351,0.998542,0.997672,1.00183,0.998985,0.997383,0.997314,1.00105,0.999648,0.998276,0.998618,0.998603,0.998,0.99773,1.00516,0.997831,0.998024
1.00156,0.996338,0.996178,0.996825,0.996618,0.998392,0.995508,0.995011,0.996314,0.996548,0.995924,0.996369,0.995522,1.00219,0.995996,0.994759,0.99525,0.995676,0.997407,1.00046,0.998618,0.999483,0.998133,1.00268,0.996893,0.995461,0.996054,1.00332,1.00217,0.998578,0.998115,0.995388,0.997451,0.997418,0.999219,0.99704,1.00041,1.00086,0.996001,0.994755,0.999828,0.997712,0.998069,0.997354,1.00033,0.995608,0.995345,1.00394,0.995491,0.997207
0.999518,0.996023,0.995239,0.994371,0.994749,0.99695,0.993252,0.996258,0.997613,0.994557,0.993911,0.994211,0.993688,1.00027,0.993857,0.994031,0.997243,0.996888,0.996289,0.999121,0.997176,0.99688,0.998816,1.00338,0.99767,0.995975,0.995706,1.00142,0.999889,0.996652,0.996055,0.992784,0.995892,0.995905,0.998613,0.995238,0.998618,0.998979,0.993935,0.992489,0.997741,0.996914,0.998043,0.995472,0.999231,0.996944,0.993622,1.00309,0.993396,0.996793
1.00012,0.996984,0.994121,0.997401,0.993894,0.995642,0.991079,0.995505,0.999437,0.991962,0.993396,0.991728,0.991471,1.00035,0.99253,0.991849,0.998584,0.994921,0.993986,0.997607,0.995992,0.995557,0.998473,1.00163,0.997804,0.995262,0.994591,1.00002,1.00006,0.996003,0.994742,0.991624,0.994351,0.997898,0.996331,0.997499,0.996024,0.997519,0.991322,0.990738,0.995853,0.995173,0.998283,0.993093,0.997159,0.995045,0.992226,1.00131,0.991528,0.994124
0.997705,0.995553,0.993149,0.995693,0.991316,0.994643,0.988796,0.99453,0.997545,0.994573,0.991438,0.98916,0.989658,1.00093,0.990178,0.989279,0.999475,0.993267,0.991929,0.997699,0.997935,0.993012,0.999567,1.00035,1.00145,0.993935,0.992921,1.00052,0.999012,0.995615,0.992269,0.992287,0.997359,0.998618,0.994317,0.997016,0.993784,1.00102,0.989438,0.988898,0.994188,0.992847,0.996029,0.993842,0.995818,0.994475,0.990804,1.00151,0.9904,0.99235
0.999181,0.993628,0.9906,0.998041,0.989897,0.994039,0.986932,0.994794,0.995397,0.995983,0.992644,0.987795,0.993415,1.00053,0.987777,0.987578,0.996834,0.992586,0.993238,0.999073,0.997375,0.991662,1.00189,0.9991,0.999805,0.991836,0.992598,0.998658,0.996401,0.995778,0.989727,0.992714,0.997198,0.997321,0.996806,0.996385,0.991854,0.999351,0.988238,0.988486,0.993406,0.991697,0.994326,0.991958,0.994035,0.99344,0.988552,1.00415,0.992918,0.990343
0.997656,0.99227,0.988985,0.997784,0.988167,0.991632,0.991295,0.993041,0.993297,0.993665,0.990412,0.987091,0.996419,0.998207,0.98711,0.991181,0.995237,0.990574,0.997722,0.997069,1.00425,0.990062,1.00067,0.99711,0.999585,0.990183,0.991232,0.996448,0.998218,0.995242,0.987452,0.992182,0.994875,0.995901,0.994366,0.997723,0.990259,0.99973,0.985971,0.987631,0.992501,0.991485,0.997949,0.98962,0.992606,0.993114,0.988142,1.00239,0.990534,0.989205
0.996557,0.994539,0.990147,0.997086,0.986785,0.990979,0.991848,0.996815,0.990713,0.992573,0.99275,0.986659,0.994792,0.999408,0.985158,0.993203,0.993471,0.989931,0.996537,0.997494,1.00451,0.988342,1.00156,0.995212,1.00332,0.990546,0.989814,0.993966,0.996295,0.992742,0.985329,0.992954,0.992708,0.993673,0.992662,0.998352,0.992757,0.997181,0.983864,0.985945,0.991829,0.990993,0.99701,0.987819,0.992913,0.992744,0.987353,1.00295,0.992069,0.987167
0.994964,0.994184,0.989036,0.994872,0.984689,0.993367,0.989321,0.997313,0.991887,0.990488,0.993381,0.984219,0.994517,0.996947,0.98977,0.994002,0.99146,0.987718,0.996659,0.995348,1.00239,0.986471,0.999637,0.993292,1.00077,0.991309,0.98761,0.9923,1.00301,0.991311,0.983095,0.990638,0.990306,0.992713,0.992062,0.99692,0.99183,0.997149,0.983029,0.985076,0.992202,0.989996,0.995282,0.987853,0.993514,0.992166,0.985293,1.00206,0.990203,0.98674
0.992876,0.992948,0.986925,0.992643,0.98449,0.992723,0.986796,0.997537,0.989968,0.992273,0.991196,0.983581,0.992412,0.997079,0.98756,0.99226,0.988991,0.985147,0.994174,0.999316,1.00126,0.986158,0.998271,0.99337,0.998259,0.98885,0.985918,0.989957,1.00225,0.989126,0.988327,0.992828,0.987641,0.990735,0.990524,0.996908,0.992029,0.996721,0.981322,0.984641,0.992153,0.991126,0.993403,0.989295,0.993221,0.990207,0.984699,1.00852,0.988512,0.985072
0.991754,0.991309,0.984404,0.990721,0.986865,0.991654,0.986364,0.996018,0.989332,0.994679,0.993414,0.983036,0.993966,0.99707,0.987439,1.00115,0.992283,0.985383,0.992932,1.00044,0.999471,0.984268,0.996628,0.990756,0.996851,0.988827,0.983952,0.988864,1.00135,0.98964,0.988049,0.992336,0.986821,0.990805,0.990495,0.994978,0.990533,0.996001,0.979323,0.982195,0.99561,0.99124,0.992188,0.989365,0.990757,0.989309,0.98259,1.00721,0.990626,0.986012
0.991064,0.991751,0.982985,0.989343,0.986871,0.990836,0.984527,0.997331,0.986702,0.996074,0.993012,0.983869,0.993525,0.995457,0.986969,1.00212,0.992549,0.9845,0.99714,0.999683,0.998131,0.988499,0.994942,0.98886,0.994268,0.989031,0.982246,0.988318,1.00025,0.988692,0.989361,0.990249,0.984888,0.993221,0.990083,0.993051,0.988423,0.9941,0.978227,0.979791,1.0027,0.990693,0.991216,0.990075,0.989552,0.987009,0.98093,1.00522,0.98823,0.983985
0.989282,0.990469,0.980394,0.986735,0.985281,0.988592,0.982975,0.995373,0.98503,0.995982,0.992655,0.981887,0.991049,0.994924,0.989535,1.00136,0.991319,0.982132,0.997473,0.998054,0.996022,0.986452,0.99253,0.987132,0.994496,0.987107,0.991133,0.987666,0.998503,0.986241,0.98682,0.988765,0.983557,1.00022,0.989496,0.992092,0.98741,0.992004,0.978982,0.978824,1.00045,0.988861,0.989613,0.988274,0.987345,0.986593,0.980748,1.00257,0.985988,0.982646
0.987778,0.988755,0.979091,0.984297,0.983512,0.986216,0.980502,0.99332,0.98253,0.994177,0.990232,0.97956,0.988359,0.996595,0.990559,1.01078,0.990766,0.979806,0.995457,0.997097,0.993413,0.986806,0.990477,0.985911,0.992145,0.98485,0.990088,0.985608,0.996468,0.986359,0.986771,0.987128,0.981652,0.998933,0.98809,0.990067,0.987904,0.992201,0.97743,0.97656,1.00064,0.987772,0.991269,0.98759,0.988133,0.984282,0.979408,1.0032,0.984942,0.982481
0.987592,0.987777,0.977384,0.982157,0.982632,0.984291,0.977984,0.992997,0.98316,0.993016,0.988648,0.979352,0.98662,0.997143,0.989663,1.01023,0.989816,0.979558,0.993284,0.998217,0.992178,0.985145,0.990118,0.985964,0.990731,0.982557,0.988711,0.985881,0.994557,0.986612,0.986058,0.984766,0.979843,0.996958,0.985982,0.987776,0.98869,0.991475,0.975835,0.974993,0.997996,0.986005,0.992395,0.986319,0.987776,0.982538,0.977193,1.00232,0.983298,0.980163
0.987309,0.987054,0.975708,0.979961,0.980228,0.9848,0.980591,0.991232,0.982614,0.994838,0.989041,0.976944,0.984183,0.995117,0.988579,1.01059,0.989437,0.976971,0.991175,0.995833,0.991243,0.984625,0.997868,0.985553,0.989255,0.983091,0.989614,0.983929,0.993995,0.988967,0.988534,0.982483,0.978353,0.994612,0.983734,0.986966,0.986107,0.989656,0.975372,0.973489,0.999724,0.988981,0.99406,0.991284,0.986596,0.980006,0.975309,1.00068,0.980782,0.979512
0.985442,0.985827,0.974042,0.977731,0.978177,0.983402,0.985064,0.989414,0.981383,0.993617,0.988307,0.974873,0.982884,0.995914,0.987099,1.00973,0.988464,0.976098,0.990255,0.994181,0.988737,0.982622,0.997602,0.986857,0.987459,0.981963,0.988303,0.985838,0.994277,0.992022,0.987262,0.994718,0.977085,0.992869,0.982723,0.98587,0.985217,0.990177,0.973371,0.972639,0.99981,0.987817,0.996507,0.994878,0.987143,0.977551,0.973635,1.00346,0.978984,0.979097
0.9837,0.9844,0.97293,0.976099,0.976004,0.981993,0.984783,0.992928,0.982442,0.993937,0.986276,0.972273,0.982016,0.994523,0.984806,1.00879,0.988225,0.975801,0.99182,0.993347,0.987392,0.990319,0.996228,0.989755,0.986574,0.979585,0.986154,0.984967,0.992785,0.98959,0.989538,0.99588,0.978651,0.990718,0.980547,0.985501,0.985742,0.989008,0.97163,0.972051,0.997739,0.986104,0.995171,0.99388,0.9858,0.976936,0.971344,1.00492,0.977744,0.977115
0.981161,0.982332,0.971038,0.974858,0.974182,0.980533,0.984596,0.991333,0.980736,0.991653,0.984427,0.974363,0.983192,0.995324,0.983125,1.00657,0.988196,0.975862,0.990877,0.991957,0.984923,0.992772,0.998167,0.994662,0.986386,0.979697,0.986962,0.98377,0.990835,0.98775,0.991856,0.995583,0.976666,0.988435,0.980403,0.983775,0.987481,0.9881,0.974438,0.970581,0.998565,0.984491,0.994487,0.999976,0.984999,0.974706,0.968933,1.00284,0.976856,0.975544
0.981355,0.980653,0.969274,0.972425,0.971829,0.978723,0.982793,0.989767,0.980892,0.990402,0.982955,0.973701,0.981685,0.993841,0.987241,1.0054,0.986605,0.973291,0.990175,0.995573,0.983699,0.99828,0.996791,0.993596,0.99255,0.978001,0.987859,0.983687,0.990071,0.987084,0.990355,0.994455,0.976674,0.98928,0.981692,0.981239,0.986922,0.991479,0.97559,0.96808,0.99821,0.986674,0.996955,1.00061,0.982947,0.973407,0.971483,1.00198,0.980133,0.973104
0.980089,0.979442,0.968067,0.97058,0.971409,0.977012,0.981857,0.991096,0.979509,0.988294,0.981085,0.972028,0.980086,0.992866,0.985947,1.0078,0.985033,0.970664,0.988163,0.9944,0.981845,0.99904,0.99487,0.992725,0.994771,0.975605,0.985542,0.98619,0.98803,0.986355,0.989686,0.992193,0.975163,0.987199,0.990535,0.985894,0.984423,0.989768,0.976433,0.968676,0.996092,0.985714,0.995468,0.99853,0.98208,0.972567,0.972319,0.999512,0.982553,0.973529
0.979407,0.978207,0.967986,0.968103,0.974666,0.97528,0.980057,0.988574,0.977982,0.989878,0.980361,0.972163,0.980662,0.990671,0.983439,1.00957,0.982983,0.96927,0.986167,0.993913,0.979602,0.997756,0.993627,0.99263,0.995436,0.974019,0.983481,0.985346,0.985681,0.984479,0.988184,0.990475,0.973452,0.986928,0.992538,0.988124,0.982007,0.988607,0.974905,0.966477,0.997077,0.987358,0.992996,0.997069,0.97963,0.971479,0.973155,1.00096,0.981141,0.972574
